caseID,plantCaseID,aileronTau_s,isDynamicStable,neutralHeadingPoleMagnitude,minimumDynamicDecayRate_per_s,minimumOscillatoryDampingRatio,balancedDiskMargin,balancedDiskPhaseMargin_deg,balancedDiskGainMargin_dB,diskMarginCriticalFrequency_radps
85,29,0.035,1,0,0.491657309864325,0.691488694010059,1.51164551773076,74.1656361034962,17.1355098304939,0.492039535681451
86,29,0.05,1,0,0.495158404310269,0.688482765826012,1.50503913399247,73.924353439249,17.0024401676182,0.501187233627272
87,29,0.075,1,0,0.501240640552936,0.682835212208797,1.49348940854109,73.5006831913509,16.7734179949145,0.515228644581756
88,30,0.035,1,0,0.489595253035393,0.681266110340779,1.51842208309445,74.4123388895165,17.2736274802538,0.483058802039773
89,30,0.05,1,0,0.493057330566014,0.678485132465318,1.51202037985478,74.1793040968919,17.1431068556788,0.492039535681451
90,30,0.075,1,0,0.4990716769619,0.67322590968064,1.50085757458477,73.7712354787137,16.9189991544808,0.505824662003114
91,31,0.035,1,0,0.496816105073604,0.570412932772845,1.49132256413234,73.4209365732421,16.7309500360458,0.510504999975406
92,31,0.05,1,0,0.500471442617001,0.567398045437974,1.48414195358309,73.1560752792946,16.5913126389182,0.524807460249773
93,31,0.075,1,0,0.506828403995436,0.561904811330735,1.47152081133159,72.6883259204954,16.3498376706165,0.539510622515128
94,32,0.035,1,0,0.494135005493524,0.555828846109991,1.50041599301701,73.7550479410751,16.9102226483652,0.501187233627272
95,32,0.05,1,0,0.497738734511694,0.553021829741305,1.49354569871667,73.5027537413726,16.7745232933978,0.510504999975406
96,32,0.075,1,0,0.504005942385589,0.54785793695981,1.48152011240214,73.0591399150724,16.5407398820409,0.524807460249773
97,33,0.035,1,0,0.491489400662536,0.539008693762893,1.50914363677661,74.0743509157035,17.0849343966851,0.492039535681451
98,33,0.05,1,0,0.495041233226917,0.536358854469673,1.50255683621362,73.8334951640637,16.9528344895343,0.501187233627272
99,33,0.075,1,0,0.501217947238114,0.531435357478346,1.49104060177988,73.4105533902967,16.7254352308902,0.515228644581756
100,34,0.035,1,0,0.500082934778201,0.483239506387007,1.47766447459999,72.9163673248063,16.4667622914819,0.524807460249773
101,34,0.05,1,0,0.503864841504672,0.480517575731483,1.47011492125075,72.6360477571384,16.3232433506197,0.534564359396972
102,34,0.075,1,0,0.510449692974202,0.475617975571518,1.45681308613025,72.1396793914888,16.074531974701,0.554625712957911
103,35,0.035,1,0,0.496764624000309,0.46484257694427,1.48904254299767,73.3369352439851,16.686430465331,0.510504999975406
104,35,0.05,1,0,0.500480375262488,0.462225081619482,1.48190091760969,73.0732266882386,16.5480717078275,0.519995996533516
105,35,0.075,1,0,0.506949971456785,0.457461043941069,1.46937709607754,72.6085976166602,16.3093103005862,0.539510622515128
106,36,0.035,1,0,0.493500679617606,0.446216411276581,1.4998428567538,73.7340327416986,16.8988413829473,0.496592321450336
107,36,0.05,1,0,0.497149900912715,0.443661083591817,1.49305710064009,73.4847795284927,16.764932813966,0.505824662003114
108,36,0.075,1,0,0.503503214002586,0.438961817114522,1.48120322782777,73.0474157424294,16.5346422437976,0.519995996533516
109,37,0.035,1,0,0.565411694321392,0.690057289584334,1.58103654480118,76.6540296423944,18.6366522101329,0.524807460249773
110,37,0.05,1,0,0.569672861752221,0.686493659504953,1.57450976891413,76.4235253382892,18.4865378964263,0.539510622515128
111,37,0.075,1,0,0.577077927517783,0.67974577601129,1.56290760832936,76.0119660215845,18.2246262729033,0.55975760149511
112,38,0.035,1,0,0.563261915958063,0.687208624286055,1.58767271045112,76.8876480211819,18.7914147597119,0.515228644581756
113,38,0.05,1,0,0.567504703342384,0.683954512182445,1.58141496255405,76.6673716874865,18.645418870114,0.524807460249773
114,38,0.075,1,0,0.574880796955578,0.677755462203671,1.57028506384342,76.2739322712873,18.3904488756446,11.2719745617551
115,39,0.035,1,0,0.561107272871909,0.678676955536768,1.59404583300637,77.1112967449509,18.9421321495706,0.505824662003114
116,39,0.05,1,0,0.565329906942774,0.675728002527151,1.58740680696737,76.8783017099338,18.7851713832205,14.3218789927354
117,39,0.075,1,0,0.572673751964706,0.670068802511973,1.55893673070318,75.8705753093704,18.1363875019232,11.2719745617551
118,40,0.035,1,0,0.570384195015738,0.564587567652326,1.56844457830214,76.2086662394818,18.3488475801163,0.539510622515128
119,40,0.05,1,0,0.574809769685379,0.561214749624631,1.56147648015631,75.9610393428686,18.1927437855545,0.554625712957911
120,40,0.075,1,0,0.582507997168822,0.554970740238966,1.54905259967531,75.5174478050653,17.9197309675078,0.580764417521312
121,41,0.035,1,0,0.567612257604355,0.552920268817514,1.57719849834408,76.518571052707,18.5481303731268,0.524807460249773
122,41,0.05,1,0,0.57201383372438,0.549867198470694,1.57061966834556,76.2857915197706,18.3980289160994,0.539510622515128
123,41,0.075,1,0,0.579674529797869,0.544151268645886,1.55895127274657,75.8710936036225,18.1367093751449,0.55975760149511
124,42,0.035,1,0,0.564831796584261,0.538758105032265,1.58548772627527,76.8108115459757,18.7402169124839,0.515228644581756
125,42,0.05,1,0,0.569206334805958,0.535964816054394,1.57924727570248,76.5909113038853,18.5952953287785,0.524807460249773
126,42,0.075,1,0,0.576823863361781,0.530672821384026,1.56072576726287,75.9343110935435,18.1760559699489,9.46237161365793
127,43,0.035,1,0,0.575730001235601,0.478852639180523,1.55539958500371,75.7443989932796,18.0583710729907,0.55975760149511
128,43,0.05,1,0,0.580337250313614,0.475811862313543,1.53694559856304,75.08259593973,17.6599272679518,2.24905460583578
129,43,0.075,1,0,0.588359659135728,0.470240465157666,1.45436486082641,72.0479788135349,16.0293175173457,2.31206479017559
130,44,0.035,1,0,0.572291735581208,0.463833646883025,1.5664978681271,76.1395698377368,18.3050146234082,0.539510622515128
131,44,0.05,1,0,0.57686892369387,0.461012290883906,1.54711536943362,75.4480385915583,17.8777546336106,2.44343055269397
132,44,0.075,1,0,0.584844808077815,0.455774769138203,1.45941339691059,72.2369595396431,16.1227436839095,2.48885731828239
133,45,0.035,1,0,0.56883960819701,0.448116348676415,1.57686097227401,76.50664643339,18.5403795245167,0.519995996533516
134,45,0.05,1,0,0.573381893414316,0.445456951159712,1.55266130230407,75.6465709092233,17.9983467267127,2.5822601906346
135,45,0.075,1,0,0.58130223841433,0.440457029340797,1.46083091442186,72.2899395429249,16.1491079697207,2.6061535499989
136,46,0.035,1,0,0.453932343052173,0.688205928948687,1.56701426928472,76.1579053106506,18.3166252499074,17.5388050184176
137,46,0.05,1,0,0.451680625585178,0.684620898786388,1.54175756368632,75.2557340903658,17.7624704951311,14.7231250243272
138,46,0.075,1,0,0.448126467434824,0.677760865658958,1.51499761513426,74.2877707337123,17.2036232112694,11.6949939101987
139,47,0.035,1,0,0.455133691197925,0.686508630200847,1.55710196539825,75.8051529529256,18.0958512295286,17.2186857498601
140,47,0.05,1,0,0.452822030668024,0.683299862710022,1.5295053860186,74.8140979607313,17.5031838557641,14.4543977074593
141,47,0.075,1,0,0.449179402827008,0.677123492774647,1.49900331285095,73.7032387294516,16.8821899915389,11.4815362149688
142,48,0.035,1,0,0.45636886238848,0.679269380662396,1.54609590675292,75.4114860196623,17.8557275612878,17.2186857498601
143,48,0.05,1,0,0.453993876979989,0.676427708497435,1.51776011693024,74.3882752763107,17.2600619079108,14.4543977074593
144,48,0.075,1,0,0.450258157248084,0.670914703243576,1.48628501395681,73.2352187571093,16.6328130791873,11.4815362149688
145,49,0.035,1,0,0.453104053285352,0.56288591915414,1.59357040184351,77.0946366441276,18.9308165945077,15.2756605823807
146,49,0.05,1,0,0.45090791420115,0.559462056566676,1.55969100290076,75.8974535705852,18.1530948230885,12.8233058265602
147,49,0.075,1,0,0.447434881613288,0.553047106330989,1.51801839499587,74.3976650426572,17.2653528481825,10
148,50,0.035,1,0,0.45456886377399,0.553620043918971,1.58420142380621,76.7655395969456,18.7101882032316,14.9968483550237
149,50,0.05,1,0,0.452301619589508,0.550612791761656,1.54782177680279,75.4733560704715,17.8930430427331,12.4738351424294
150,50,0.075,1,0,0.448723213200026,0.544905401100551,1.50177287974059,73.8047778922997,16.9372122176598,9.72747223776965
151,51,0.035,1,0,0.456083993009516,0.541671755561658,1.57387120677742,76.4009341138382,18.4719603483897,14.9968483550237
152,51,0.05,1,0,0.453740750987329,0.539013605285672,1.53659140359933,75.0698358206585,17.6524160220215,12.4738351424294
153,51,0.075,1,0,0.450050242490698,0.533896676862236,1.48916799378197,73.341559531046,16.6888755966263,9.72747223776965
154,52,0.035,1,0,0.452278904480307,0.478559775675358,1.57669058041327,76.5006258348271,18.5364687667498,2.31206479017559
155,52,0.05,1,0,0.450136445551323,0.475496135035793,1.52178864078691,74.5346004071629,17.3428680082188,2.35504928389601
156,52,0.075,1,0,0.446742131446367,0.469806666238258,1.43323501205104,71.2520926719773,15.6460103809672,2.42102904673618
157,53,0.035,1,0,0.453993803043103,0.466412182827757,1.58837858038435,76.9124529586997,18.808005790016,2.48885731828239
158,53,0.05,1,0,0.451770337280223,0.463674404058777,1.52952643111741,74.8148587846222,17.5036241724877,2.53512863049791
159,53,0.075,1,0,0.448255502269611,0.458509525194467,1.43531899741861,71.3309439854243,15.683277878647,2.6061535499989
160,54,0.035,1,0,0.455777706710868,0.453180197784206,1.59475402100242,77.1361059740393,18.9590092773076,13.0617088813184
161,54,0.05,1,0,0.453466708733739,0.450698081525695,1.53395144484513,74.974660666902,17.5965882451658,2.67916832481903
162,54,0.075,1,0,0.449822325963467,0.445939895938269,1.43527932117062,71.329443490264,15.6825672840563,2.75422870333817
163,55,0.035,1,0,0.49368645710497,0.751681356789683,1.49052304386163,73.3914908167986,16.7153192806456,0.501187233627272
164,55,0.05,1,0,0.497366148075023,0.748941902244293,1.48351333646006,73.1328449715801,16.5791673136635,0.510504999975406
165,55,0.075,1,0,0.503769642244783,0.74378576148171,1.4712515441473,72.6783159090929,16.3447394774016,0.529663443891658
166,56,0.035,1,0,0.49188567360678,0.735861906453237,1.49664053040217,73.6165065400765,16.8354548791516,0.496592321450336
167,56,0.05,1,0,0.495525365343951,0.733472126339383,1.48982301865053,73.3657001282664,16.7016508618843,0.505824662003114
168,56,0.075,1,0,0.501858798394821,0.728934831199676,1.47790441662827,72.9252599548123,16.471352455102,0.519995996533516
169,57,0.035,1,0,0.490103321755308,0.715440999695767,1.50262038137493,73.8358224263833,16.9541017092688,0.492039535681451
170,57,0.05,1,0,0.493703115105365,0.71329144714459,1.49597456632638,73.5920427986692,16.8223162490477,0.496592321450336
171,57,0.075,1,0,0.49996656690609,0.709167699043842,1.48438537865894,73.1650690839825,16.5960191694297,0.510504999975406
172,58,0.035,1,0,0.497203258559815,0.602402880734375,1.47720358663952,72.8992832291416,16.4579503894065,0.515228644581756
173,58,0.05,1,0,0.501007614933365,0.599943399309964,1.46984230168912,72.625906310448,16.3180933043799,0.524807460249773
174,58,0.075,1,0,0.507635240714145,0.595446066349256,1.45693632824058,72.1442927169836,16.0768125780582,0.544502652842421
175,59,0.035,1,0,0.494876966966645,0.583329436991869,1.48516431039289,73.1938411660453,16.6110922488019,0.505824662003114
176,59,0.05,1,0,0.498628166864638,0.581023626480142,1.47805951733066,72.931007688815,16.4743205325827,0.515228644581756
177,59,0.075,1,0,0.505162557576911,0.576749831215766,1.46562917582895,72.4690102310155,16.238787056433,0.529663443891658
178,60,0.035,1,0,0.492581252816077,0.563704265617373,1.49287310457715,73.4780097155,16.7613232833094,0.496592321450336
179,60,0.05,1,0,0.496279486874869,0.561485541592377,1.48600300751923,73.2248088636308,16.6273435923213,0.505824662003114
180,60,0.075,1,0,0.502720810758886,0.557320099325447,1.47400742536732,72.7807050456139,16.3970225811318,0.519995996533516
181,61,0.035,1,0,0.500930059788027,0.510953831958209,1.46353440680536,72.3908839948007,16.1995526607433,0.529663443891658
182,61,0.05,1,0,0.504871187568156,0.508673183573249,1.45579136653865,72.1014229112435,16.0556417612831,0.539510622515128
183,61,0.075,1,0,0.51174532043312,0.504561015446094,1.44218411558115,71.5901479378129,15.8068643808629,0.55975760149511
184,62,0.035,1,0,0.498039491587698,0.489771093954993,1.47347298201659,72.7608594240795,16.3868652764318,0.515228644581756
185,62,0.05,1,0,0.501912507885286,0.487523678707362,1.46607060127191,72.4854636273387,16.2470714096817,0.524807460249773
186,62,0.075,1,0,0.50866698864649,0.483411379774836,1.45309082116887,72.0002161964465,16.0058557763011,0.544502652842421
187,63,0.035,1,0,0.495195881623519,0.469791329665923,1.48301716505138,73.1145042102282,16.5695898205748,0.505824662003114
188,63,0.05,1,0,0.49900112274513,0.467543752336921,1.47592018332985,72.8516904798521,16.4334472159078,0.515228644581756
189,63,0.075,1,0,0.505636277986265,0.463380551749412,1.4635059282492,72.3898213246882,16.1990201588647,0.529663443891658
190,64,0.035,1,0,0.568564157170336,0.742866495796956,1.56790260403339,76.1894360003648,18.3366268305575,0.529663443891658
191,64,0.05,1,0,0.573035288271958,0.739589914020657,1.56114991104342,75.949413429817,18.185481310015,0.539510622515128
192,64,0.075,1,0,0.580810079946309,0.733333528759961,1.54917802430293,75.5219394133604,17.9224541172558,0.55975760149511
193,65,0.035,1,0,0.566590990018168,0.729677738428771,1.57375524264451,76.3968307510358,18.4693151017896,0.519995996533516
194,65,0.05,1,0,0.571038932580603,0.72688811088571,1.56723450274287,76.1657235786037,18.3215806215453,0.529663443891658
195,65,0.075,1,0,0.578776271006486,0.721509805766811,1.55569799410116,75.7550521369088,18.0649318554257,0.549540873857625
196,66,0.035,1,0,0.564616554393545,0.71158860120555,1.57942885812077,76.5973193184329,18.5994853108775,0.515228644581756
197,66,0.05,1,0,0.56903990435596,0.70916413412361,1.57311449901034,76.3741540233072,18.454710576317,0.524807460249773
198,66,0.075,1,0,0.576737137409806,0.704436760331505,1.55867174567345,75.8611303144932,18.1305239575215,11.2719745617551
199,67,0.035,1,0,0.573994091499057,0.59571546224372,1.55520437985112,75.7374293757907,18.0540814028969,0.544502652842421
200,67,0.05,1,0,0.578635746805942,0.592793535428833,1.54800530420017,75.4799322340559,17.8970184413469,0.55975760149511
201,67,0.075,1,0,0.58671362521904,0.587343843462856,1.53517693016142,75.0188566593294,17.6224695973784,0.580764417521312
202,68,0.035,1,0,0.571442589626246,0.579567488373064,1.56291387163811,76.0121888236493,18.2247660072092,0.534564359396972
203,68,0.05,1,0,0.576054170810675,0.576935547019666,1.55603877240283,75.7672159683229,18.0724288791143,0.544502652842421
204,68,0.075,1,0,0.584083850226586,0.571955067486144,1.54384810694819,75.3308280041426,17.8073123550044,0.564936974812303
205,69,0.035,1,0,0.568888428801055,0.562360995611779,1.5703048101445,76.2746321847584,18.3908960588536,0.524807460249773
206,69,0.05,1,0,0.573467502607165,0.559928360461687,1.56371923192894,76.0408319285618,18.2427482345696,0.534564359396972
207,69,0.075,1,0,0.581444372484946,0.555259327475192,1.55208448267593,75.625946856861,17.9857435665358,0.554625712957911
208,70,0.035,1,0,0.579817515502675,0.505630262619177,1.54199747059594,75.2643555868869,17.7676074046843,0.564936974812303
209,70,0.05,1,0,0.584647217732512,0.502942290442092,1.5342956252149,74.9870758546861,17.6038511092182,0.575439937337157
210,70,0.075,1,0,0.593059344407542,0.497989597907155,1.52050480447368,74.4879993837481,17.3164136276371,0.602559586074358
211,71,0.035,1,0,0.576643529131613,0.487588591511725,1.55176965200888,75.6146877282142,17.9788706891772,0.544502652842421
212,71,0.05,1,0,0.581435820664526,0.485059488638451,1.54451256753508,75.354680039318,17.821602437131,0.55975760149511
213,71,0.075,1,0,0.589788598866603,0.480324927203806,1.52548272540987,74.6685285093679,17.419331273217,2.85759054337495
214,72,0.035,1,0,0.573464528751255,0.470145733663232,1.56101684178582,75.9446756146955,18.1825233802099,0.534564359396972
215,72,0.05,1,0,0.578215488697644,0.46771684877103,1.55415037425814,75.6997856994025,18.0309478442519,0.544502652842421
216,72,0.075,1,0,0.586501463084521,0.463105973519726,1.52414947465758,74.6202193442416,17.3916753471022,3.01995172040202
217,73,0.035,1,0,0.457245297791792,0.736742405410176,1.56618805465758,76.1285673144267,18.2980546896674,17.3780082874938
218,73,0.05,1,0,0.454879236801275,0.733194145071286,1.54061242405355,75.21456760669,17.7379828673533,14.7231250243272
219,73,0.075,1,0,0.451152456051201,0.72635907481844,1.51332637146101,74.2269031154087,17.169613637586,11.6949939101987
220,74,0.035,1,0,0.458224091202832,0.725796355768659,1.55658025069151,75.7865395067924,18.0843516095221,17.2186857498601
221,74,0.05,1,0,0.455806426326594,0.722845123367696,1.52872723070539,74.7859606102255,17.4869148485498,14.4543977074593
222,74,0.075,1,0,0.45200390187717,0.717102579592983,1.49781634958765,73.6596803887903,16.8586886825096,11.4815362149688
223,75,0.035,1,0,0.459227297971062,0.709770425962623,1.54608778714351,75.4111948207696,17.8555522977906,17.2186857498601
224,75,0.05,1,0,0.456755536004589,0.7072896717859,1.5176471874156,74.3841693274259,17.2577492652181,14.4543977074593
225,75,0.075,1,0,0.452873879986727,0.702403257074587,1.48599987420779,73.2246931937017,16.6272828364296,11.4815362149688
226,76,0.035,1,0,0.455955758472374,0.591955415954553,1.59282109919885,77.0683716770577,18.913006537242,15.2756605823807
227,76,0.05,1,0,0.453667592760664,0.588825912163542,1.55862581598826,75.8594930961918,18.1295079467575,12.8233058265602
228,76,0.075,1,0,0.450054664618409,0.582908997207911,1.51634901929287,74.3369538302669,17.2311980441273,10
229,77,0.035,1,0,0.457139195495087,0.578424497039478,1.58372691319043,76.7488318409838,18.6991314942689,14.9968483550237
230,77,0.05,1,0,0.454790810215089,0.575712159751196,1.54707949226643,75.446752531092,17.8769787179081,12.4738351424294
231,77,0.075,1,0,0.451089013274505,0.570501326731817,1.50052528584628,73.7590547271955,16.9123942417479,9.72747223776965
232,78,0.035,1,0,0.458358412553116,0.563399145519597,1.57387499209188,76.4010680523777,18.4720467055163,14.9968483550237
233,78,0.05,1,0,0.455946287830948,0.560993167250394,1.53648039514417,75.0658362146873,17.6500629447543,12.4738351424294
234,78,0.075,1,0,0.452150799269535,0.556294824422612,1.48880278241318,73.3280965686653,16.681758774135,9.72747223776965
235,79,0.035,1,0,0.454695271308538,0.503428535760885,1.60122242092711,77.3623108255583,19.1143842574517,0.586138164514029
236,79,0.05,1,0,0.452480585034085,0.500587519575607,1.57185686514285,76.3296242359573,18.4261012493284,11.0662378397767
237,79,0.075,1,0,0.448975659349586,0.495270777595883,1.49652560485504,73.612285385492,16.8331864813857,2.75422870333817
238,80,0.035,1,0,0.456069993337751,0.488248977276152,1.60409667590682,77.4625968862147,19.1841456746181,13.0617088813184
239,80,0.05,1,0,0.453787724751161,0.485692628312294,1.56008556912811,75.9115099025736,18.1618445588206,10.7646521362983
240,80,0.075,1,0,0.45018255831016,0.480820522595252,1.49274011858295,73.4731163569253,16.7587151362168,3.01995172040202
241,81,0.035,1,0,0.457493120779766,0.473115540345218,1.59475844738943,77.1362610122195,18.9591148466687,13.0617088813184
242,81,0.05,1,0,0.455138679038382,0.470761406059664,1.54983617726171,75.5455042003421,17.9367544191442,10.7646521362983
243,81,0.075,1,0,0.45142693223647,0.466197921109755,1.48686121546673,73.2564841022658,16.6439964145015,8.01678063387679
244,82,0.035,1,0,0.440561350355423,0.589456739942242,1.47407601103149,72.7832514879006,16.3983267124369,0.474241985260245
245,82,0.05,1,0,0.443243273039821,0.586026493089863,1.46750417425885,72.5388737853879,16.2740156977795,0.483058802039773
246,82,0.075,1,0,0.447875108661047,0.579800026097871,1.45605924875779,72.1114550854786,16.0605916486995,0.496592321450336
247,83,0.035,1,0,0.438398054895279,0.587803408293626,1.4821079816769,73.080885339975,16.5520603372886,0.465586093522959
248,83,0.05,1,0,0.441043691547715,0.584493993883916,1.47577541576715,72.8463201980694,16.4306864638871,0.474241985260245
249,83,0.075,1,0,0.44561243088953,0.578461658740584,1.46477128994383,72.4370240613161,16.2227034159312,0.487528490103386
250,84,0.035,1,0,0.43626895919977,0.58379306583515,1.48984734156742,73.366596390725,16.702125513027,0.457088189614875
251,84,0.05,1,0,0.438878608834275,0.580604706443736,1.48372949418673,73.1408337868122,16.5833422118958,0.465586093522959
252,84,0.075,1,0,0.443384701546197,0.574768071261609,1.47311736348337,72.7476513435111,16.3801114529209,0.474241985260245
253,85,0.035,1,0,0.441017733037365,0.498992983442945,1.46227729063254,72.3439612882275,16.1760693796184,0.483058802039773
254,85,0.05,1,0,0.443743490344051,0.495616272997002,1.45548335717912,72.0898863973799,16.049952947066,0.492039535681451
255,85,0.075,1,0,0.448453814716969,0.489611856270866,1.44362449734721,71.6444249292779,15.8329557800388,0.505824662003114
256,86,0.035,1,0,0.438284595012032,0.488925327120489,1.47258922240313,72.728031438162,16.3700882541257,0.469894108605215
257,86,0.05,1,0,0.440963211310523,0.485687320943675,1.46610313094919,72.4866759797466,16.2476821323022,0.478630092322638
258,86,0.075,1,0,0.445591436976067,0.479901272014245,1.45482967820415,72.065397200194,16.037888723564,0.492039535681451
259,87,0.035,1,0,0.4356065019663,0.476685114315966,1.4824240215167,73.0925732020173,16.558150761108,0.461317574560379
260,87,0.05,1,0,0.438238535836205,0.473577502102479,1.47621739603625,72.8627146860938,16.4391171635508,0.465586093522959
261,87,0.075,1,0,0.442785528758809,0.467994275205135,1.46544772290128,72.4622458717619,16.2353833578589,0.478630092322638
262,88,0.035,1,0,0.441505249889527,0.426549438644722,1.45040641876317,71.8994855739683,15.9565720228901,0.487528490103386
263,88,0.05,1,0,0.444277289188225,0.423454920346279,1.44337050098089,71.6348564393018,15.8283507240346,0.496592321450336
264,88,0.075,1,0,0.449070606076118,0.418015097892456,1.38942453401582,69.576365239352,14.8877323829222,1.85353162341481
265,89,0.035,1,0,0.438188184515526,0.411455710440509,1.46310738741949,72.3749483612754,16.1915706098717,0.474241985260245
266,89,0.05,1,0,0.440901339766073,0.408468147875028,1.45647301105651,72.1269479478602,16.0682411244153,0.483058802039773
267,89,0.075,1,0,0.445591940171365,0.403185340080479,1.40651561175435,70.2342054769256,15.1780216879183,1.95884467350599
268,90,0.035,1,0,0.434952889567689,0.395229552196973,1.47509335407754,72.821013513892,16.4176880878988,0.461317574560379
269,90,0.05,1,0,0.437608110101242,0.392327122380253,1.46880196095702,72.5871935138632,16.298460858037,0.469894108605215
270,90,0.075,1,0,0.442197501123404,0.387162175181619,1.41822667087426,70.6819238682844,15.3809410185719,2.05116217882557
271,91,0.035,1,0,0.504669016147154,0.584115069675252,1.55351345105862,75.6770287477674,18.016991680856,0.501187233627272
272,91,0.05,1,0,0.507960050799731,0.58027918984761,1.54717494236884,75.450174006177,17.8790431362692,0.510504999975406
273,91,0.075,1,0,0.513653586740999,0.573220708527355,1.53601197476475,75.0489567870487,17.640139096262,0.524807460249773
274,92,0.035,1,0,0.502366747863391,0.58387233473496,1.56122087332251,75.951939854998,18.1870590164417,0.487528490103386
275,92,0.05,1,0,0.505633497427459,0.580211279884368,1.55517590411408,75.7364126211166,18.0534557808635,0.496592321450336
276,92,0.075,1,0,0.511286218278725,0.573443032617429,1.54457256612823,75.3568334218311,17.8228936783334,0.515228644581756
277,93,0.035,1,0,0.50007747851203,0.581254097589682,1.56857602696242,76.2133295160456,18.3518135933194,0.478630092322638
278,93,0.05,1,0,0.503318857642564,0.577767737345666,1.56279351288046,76.0079072333614,18.2220811129026,0.487528490103386
279,93,0.075,1,0,0.508928720867436,0.571291373369811,1.5526657743885,75.6467307850579,17.9984444945291,0.501187233627272
280,94,0.035,1,0,0.506354085726241,0.491971378372283,1.54236307544998,75.2774923471262,17.77544027813,0.510504999975406
281,94,0.05,1,0,0.50972617848812,0.488148569254361,1.52052305669208,74.4886621095248,17.3167892988301,1.97696964011186
282,94,0.075,1,0,0.515564752519938,0.481259694026163,1.44770653381663,71.7980442713962,15.9072077300351,1.99526231496888
283,95,0.035,1,0,0.503424300442901,0.484209344015157,1.55236991180826,75.6361530296597,17.9919782464538,0.496592321450336
284,95,0.05,1,0,0.506764039938958,0.480593368691791,1.54614036765303,75.4130805298796,17.8566873077521,0.501187233627272
285,95,0.075,1,0,0.512548112768302,0.4740391189963,1.47353713672635,72.7632419648394,16.3880840996123,2.10862814993329
286,96,0.035,1,0,0.500516233385631,0.474264878500366,1.56177214543191,75.9715634859913,18.1993230912838,0.483058802039773
287,96,0.05,1,0,0.503821905276357,0.470848015883384,1.55588141388573,75.7615994211699,18.0689664118561,0.487528490103386
288,96,0.075,1,0,0.509548232005984,0.464614763725743,1.49651506728202,73.6118983343597,16.8329785132001,2.2080047330189
289,97,0.035,1,0,0.508149706163214,0.41988766494141,1.45900752884262,72.2217835517422,16.1152057220836,1.90546071796325
290,97,0.05,1,0,0.511608878883808,0.416372062357753,1.41704538223402,70.63687473432,15.3603199985396,1.92309172891016
291,97,0.075,1,0,0.517603505056891,0.410105466954074,1.34960711918496,68.0232341397939,14.2363618417917,1.94088587759278
292,98,0.035,1,0,0.504566384246899,0.407739679084623,1.48115932991362,73.0457914565803,16.5337977899765,2.01372424986239
293,98,0.05,1,0,0.507984094555257,0.404404985040467,1.43681397347646,71.3874611514604,15.7100830934141,2.03235701093622
294,98,0.075,1,0,0.513908711516049,0.398419229162326,1.36575354982843,68.6565227823078,14.4964853464594,2.05116217882557
295,99,0.035,1,0,0.501016562237231,0.394318007408816,1.49822185029642,73.6745639579237,16.8667120478347,2.10862814993329
296,99,0.05,1,0,0.504390313982525,0.391140736238831,1.4515970015524,71.9441773568895,15.9784052473602,2.12813904598271
297,99,0.075,1,0,0.510240166864148,0.385394564540729,1.37708528191627,69.0981373402722,14.6822687131478,2.12813904598271
298,100,0.035,1,0,0.556441283706745,0.583414836425317,1.61295907701327,77.7709318302091,19.4021231154,0.515228644581756
299,100,0.05,1,0,0.560137100830103,0.579452140739391,1.60696303760008,77.5624675310328,19.2541659444688,0.529663443891658
300,100,0.075,1,0,0.566533856784385,0.572070872347628,1.54749481230548,75.4616388135074,17.8859641309569,2.12813904598271
301,101,0.035,1,0,0.554296701765234,0.584190141470069,1.61406937217975,77.8094664980513,19.4297447728214,19.2309172891016
302,101,0.05,1,0,0.557987244131488,0.580446731186099,1.59899881825806,77.2846302291523,19.060721031448,16.2929603263972
303,101,0.075,1,0,0.564377506486089,0.57343884510539,1.58067691174541,76.6413476212297,18.6283272055498,2.2284351492703
304,102,0.035,1,0,0.552140970645606,0.582586960756303,1.60345063156334,77.4400679100435,19.1684262785085,19.2309172891016
305,102,0.05,1,0,0.555824421906701,0.579061779683374,1.58767561489624,76.8877501036035,18.7914829753477,16.2929603263972
306,102,0.075,1,0,0.562204948619295,0.572427696466969,1.5743434251748,76.4176410596555,18.4827386286671,13.0617088813184
307,103,0.035,1,0,0.55929420169218,0.489800294789697,1.55534404779726,75.7424161563449,18.0571504646976,2.01372424986239
308,103,0.05,1,0,0.563099418101575,0.48580444338157,1.5075163461312,74.0149176054485,17.0521576668643,2.05116217882557
309,103,0.075,1,0,0.569690731090951,0.478522755832032,1.43002486556837,71.1304787204363,15.5888271747992,2.08929613085404
310,104,0.035,1,0,0.556558408774169,0.483853330134474,1.58780953208472,76.8924567290986,18.7946287011362,2.12813904598271
311,104,0.05,1,0,0.560356332924937,0.480122316895434,1.53701712307127,75.0851723947321,17.6614446604552,2.14783047413053
312,104,0.075,1,0,0.566938593446923,0.473277218545454,1.45501554711977,72.0723613021703,16.0413178585212,2.18776162394955
313,105,0.035,1,0,0.553804786025664,0.475738221408681,1.61777930099505,77.9380742644374,19.5225573447321,2.2284351492703
314,105,0.05,1,0,0.557592405029848,0.472265171654102,1.56397489044646,76.0499222313973,18.24846271453,2.24905460583578
315,105,0.075,1,0,0.564160215310185,0.465845463708071,1.47743261588208,72.9077733061452,16.4623284660463,2.29086765276777
316,106,0.035,1,0,0.562337725851986,0.418075179278692,1.44539645020215,71.7111454276944,15.8651311385814,1.97696964011186
